"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1970",0.184615384615385,0.0769230769230769,0.0923076923076923,0.107692307692308,0.0769230769230769,0.0923076923076923,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.138461538461538
"1971",0.0833333333333333,0.133333333333333,0.0833333333333333,0.1,0.1,0.15,0.1,0.0833333333333333,0.0833333333333333,0.0833333333333333
"1972",0.129032258064516,0.129032258064516,0.0806451612903226,0.0967741935483871,0.129032258064516,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0806451612903226
"1973",0.145161290322581,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.112903225806452,0.0806451612903226,0.129032258064516,0.0967741935483871,0.0806451612903226
"1974",0.112903225806452,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.145161290322581,0.0967741935483871
"1975",0.134328358208955,0.119402985074627,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.0895522388059701,0.149253731343284,0.119402985074627,0.0895522388059701
"1976",0.125,0.15625,0.078125,0.078125,0.078125,0.09375,0.078125,0.09375,0.109375,0.109375
"1977",0.166666666666667,0.0909090909090909,0.0909090909090909,0.106060606060606,0.136363636363636,0.0909090909090909,0.0757575757575758,0.0757575757575758,0.0909090909090909,0.0757575757575758
"1978",0.109375,0.125,0.078125,0.078125,0.15625,0.078125,0.078125,0.078125,0.125,0.09375
"1979",0.133333333333333,0.1,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.0833333333333333,0.1,0.15,0.0833333333333333
"1980",0.101694915254237,0.101694915254237,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644,0.101694915254237,0.101694915254237,0.135593220338983,0.101694915254237
"1981",0.125,0.15625,0.078125,0.109375,0.09375,0.109375,0.078125,0.078125,0.09375,0.078125
"1982",0.0952380952380952,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0952380952380952,0.126984126984127,0.111111111111111,0.0952380952380952,0.0793650793650794,0.0952380952380952
"1983",0.137931034482759,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.155172413793103,0.0862068965517241
